Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s
"17105","05000US17105","Livingston County","Livingston County, Illinois","il","050","00","ACSSF","0000065",,,,,"17","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25520,215,0,5,26,1,21,19,58,47,7,385,357,651,605,325,9322,1683,2028,3694,2057,2545,1036,287,146,76.9697,69.09091,13.93939,4.242424,17.57576,1.212121,13.33333,17.57576,38.78788,18.18182,6.666667,71.51515,52.12121,86.06061,70.90909,55.75758,312.1212,139.3939,136.3636,181.2121,147.8788,163.0303,100.6061,55.15152,58.78788
"17107","05000US17107","Logan County","Logan County, Illinois","il","050","00","ACSSF","0000066",,,,,"17","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20445,127,18,0,0,7,20,25,12,45,92,258,263,477,670,250,5777,1380,1672,3308,1882,2956,918,133,155,87.87878,32.72727,14.54545,12.12121,12.12121,4.848485,10.30303,21.81818,7.272727,19.39394,35.15152,49.69697,58.78788,73.93939,88.48485,46.66667,211.5152,113.3333,104.8485,164.8485,126.6667,166.0606,75.75758,34.54546,38.18182
"17109","05000US17109","McDonough County","McDonough County, Illinois","il","050","00","ACSSF","0000067",,,,,"17","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18401,57,0,0,0,2,0,0,0,43,19,146,132,388,187,214,5140,499,1512,2189,1905,3022,2004,182,760,81.21212,22.42424,13.93939,13.93939,13.93939,1.818182,13.93939,13.93939,13.93939,31.51515,13.93939,41.81818,34.54546,110.303,54.54546,62.42424,263.0303,70.30303,125.4545,183.0303,187.2727,201.2121,196.9697,40,90.30303
"17111","05000US17111","McHenry County","McHenry County, Illinois","il","050","00","ACSSF","0000068",,,,,"17","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206909,1345,0,65,96,14,172,299,485,1441,509,1719,1434,2030,2250,3014,48360,5747,16186,32727,19302,46461,18310,3016,1927,81.21212,191.5152,15.75758,42.42424,36.9697,13.33333,70.90909,91.51515,135.1515,218.1818,103.6364,182.4242,172.1212,207.2727,229.0909,243.6364,919.3939,338.1818,456.3636,769.0909,559.3939,906.6667,581.2121,252.1212,196.3636
"17113","05000US17113","McLean County","McLean County, Illinois","il","050","00","ACSSF","0000069",,,,,"17","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105055,529,5,0,1,13,47,50,117,208,131,546,375,741,873,688,22597,3778,6927,12413,8003,30581,12022,2016,2394,101.8182,127.8788,4.848485,15.75758,1.212121,15.15152,35.15152,29.69697,55.75758,57.57576,43.63636,93.93939,69.09091,114.5455,126.0606,90.90909,556.3636,226.6667,269.0909,397.5757,356.9697,606.6667,352.1212,172.1212,178.1818
"17115","05000US17115","Macon County","Macon County, Illinois","il","050","00","ACSSF","0000070",,,,,"17","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73230,601,10,12,0,0,32,45,45,99,104,822,738,1354,1880,1375,20361,4853,6470,11401,6543,10708,4194,998,585,60.60606,90.30303,9.090909,8.484848,15.75758,15.75758,16.9697,22.42424,24.24242,36.36364,36.36364,97.57576,97.57576,142.4242,152.1212,145.4545,469.0909,246.0606,309.0909,351.5151,281.2121,395.1515,226.6667,103.0303,85.45454
"17117","05000US17117","Macoupin County","Macoupin County, Illinois","il","050","00","ACSSF","0000071",,,,,"17","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32343,196,0,0,0,8,0,18,6,53,45,456,364,653,592,511,10570,1918,3116,4740,2835,4257,1598,285,122,37.57576,50.90909,13.93939,13.93939,13.93939,10.30303,13.93939,13.33333,6.060606,26.06061,16.36364,77.57576,60,83.63636,94.54546,79.39394,284.2424,140,163.6364,234.5455,174.5455,246.6667,164.8485,74.54546,33.33333
"17119","05000US17119","Madison County","Madison County, Illinois","il","050","00","ACSSF","0000072",,,,,"17","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184918,798,33,7,4,51,22,65,111,520,555,2302,1498,3399,2946,2253,47425,9324,15031,31739,19060,29941,13752,2443,1639,95.15151,100,24.24242,10.30303,4.242424,26.06061,20,36.9697,33.33333,121.2121,115.7576,187.8788,165.4545,277.5757,282.4243,202.4242,786.6667,385.4546,530.303,677.5757,476.3636,723.6364,460.606,184.2424,156.3636
"17121","05000US17121","Marion County","Marion County, Illinois","il","050","00","ACSSF","0000073",,,,,"17","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26377,272,0,0,28,5,6,6,0,62,59,686,261,545,710,316,7432,1849,2533,4436,3219,2579,1118,202,53,48.48485,84.24242,13.93939,13.93939,20,5.454545,4.242424,4.242424,13.93939,16.9697,19.39394,75.15151,67.27273,72.72727,95.75758,45.45454,250.303,120,143.0303,189.697,174.5455,138.7879,106.6667,30.30303,20
"17123","05000US17123","Marshall County","Marshall County, Illinois","il","050","00","ACSSF","0000074",,,,,"17","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8523,30,0,0,0,0,0,0,0,24,10,92,34,122,190,112,3057,469,895,1198,854,1091,254,72,19,35.75758,10.90909,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,18.78788,6.666667,21.81818,10.90909,26.66667,32.12121,23.0303,111.5152,60,64.24242,73.93939,78.18182,82.42424,40,20.60606,8.484848
"17125","05000US17125","Mason County","Mason County, Illinois","il","050","00","ACSSF","0000075",,,,,"17","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9949,107,0,23,0,17,0,2,5,0,31,201,79,224,284,138,3664,731,740,1172,1003,977,449,58,44,18.18182,35.75758,10.30303,14.54545,10.30303,15.75758,10.30303,1.818182,4.242424,10.30303,15.15152,35.75758,17.57576,41.81818,42.42424,33.33333,138.1818,67.27273,69.09091,79.39394,83.63636,69.09091,63.0303,21.21212,15.15152
"17127","05000US17127","Massac County","Massac County, Illinois","il","050","00","ACSSF","0000076",,,,,"17","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10238,144,0,0,2,0,32,2,0,31,72,228,160,287,277,179,2962,538,1002,1768,1203,1002,304,22,23,58.78788,45.45454,10.30303,10.30303,2.424242,10.30303,27.87879,2.424242,10.30303,15.75758,26.66667,50.30303,47.87879,55.75758,55.75758,42.42424,163.0303,75.15151,118.7879,126.6667,93.33334,101.2121,67.27273,12.72727,12.12121
"17129","05000US17129","Menard County","Menard County, Illinois","il","050","00","ACSSF","0000077",,,,,"17","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8758,40,0,0,0,0,0,0,4,23,0,103,42,84,177,105,2767,446,719,1323,899,1431,389,136,70,47.27273,20,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,3.636364,16.36364,10.30303,26.06061,19.39394,23.0303,39.39394,27.87879,144.8485,67.27273,83.63636,115.7576,112.1212,158.7879,50.90909,31.51515,26.66667
"17131","05000US17131","Mercer County","Mercer County, Illinois","il","050","00","ACSSF","0000078",,,,,"17","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11197,47,0,0,4,0,0,27,0,6,15,131,84,195,276,176,3831,564,1102,1714,1032,1344,514,113,22,27.87879,26.66667,10.30303,10.30303,4.242424,10.30303,10.30303,15.75758,10.30303,4.242424,9.090909,27.87879,20.60606,44.84848,45.45454,28.48485,155.7576,62.42424,97.57576,127.8788,78.18182,95.15151,63.0303,26.66667,9.69697
"17133","05000US17133","Monroe County","Monroe County, Illinois","il","050","00","ACSSF","0000079",,,,,"17","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23870,39,0,0,0,0,0,0,15,0,23,196,122,158,225,175,6225,740,2122,3673,2404,4865,2224,362,302,46.06061,28.48485,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,15.15152,13.93939,16.9697,45.45454,70.90909,37.57576,50.90909,44.84848,270.9091,96.9697,171.5152,239.3939,166.6667,272.7273,178.1818,83.0303,63.0303
"17135","05000US17135","Montgomery County","Montgomery County, Illinois","il","050","00","ACSSF","0000080",,,,,"17","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20988,127,0,0,0,7,21,0,32,38,87,399,481,514,870,232,6864,1507,1583,2978,1968,2022,1014,153,91,24.84848,42.42424,12.12121,12.12121,12.12121,5.454545,15.15152,12.12121,12.72727,20.60606,32.12121,66.06061,79.39394,76.9697,99.39394,39.39394,210.303,151.5152,137.5758,178.7879,138.1818,164.2424,113.9394,37.57576,36.9697
"17137","05000US17137","Morgan County","Morgan County, Illinois","il","050","00","ACSSF","0000081",,,,,"17","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24001,102,0,2,0,28,21,9,4,32,11,291,256,517,467,251,8560,1200,2260,3416,1792,3309,1073,224,176,79.39394,31.51515,13.93939,1.818182,13.93939,24.24242,13.93939,8.484848,2.424242,16.36364,7.272727,59.39394,60.60606,80.60606,67.27273,44.84848,278.1818,122.4242,153.3333,181.2121,142.4242,182.4242,138.7879,58.18182,46.06061
"17139","05000US17139","Moultrie County","Moultrie County, Illinois","il","050","00","ACSSF","0000082",,,,,"17","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890,103,0,0,0,0,0,7,25,18,12,733,100,164,130,162,2722,562,970,1307,945,1211,588,86,45,10.90909,36.9697,10.30303,10.30303,10.30303,10.30303,10.30303,7.272727,18.18182,13.33333,15.15152,112.7273,31.51515,43.63636,38.78788,45.45454,141.8182,65.45454,109.697,100.6061,98.18182,103.6364,78.78788,26.06061,20.60606
"17141","05000US17141","Ogle County","Ogle County, Illinois","il","050","00","ACSSF","0000083",,,,,"17","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35634,240,2,27,46,35,106,38,48,100,105,615,322,505,842,585,10181,1787,3233,5656,4022,4736,1985,208,210,24.84848,49.09091,2.424242,26.06061,29.09091,18.18182,41.81818,29.09091,22.42424,39.39394,37.57576,115.7576,69.09091,86.06061,101.8182,83.0303,271.5151,152.1212,193.9394,252.1212,220,245.4545,171.5152,53.33333,44.84848
"17143","05000US17143","Peoria County","Peoria County, Illinois","il","050","00","ACSSF","0000084",,,,,"17","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123650,834,69,27,131,89,105,39,149,480,359,1208,1292,2076,2942,2024,28544,4828,10444,18536,11939,23116,10584,2521,1314,32.72727,147.8788,35.75758,15.75758,60,41.81818,49.69697,33.33333,52.12121,92.12122,76.9697,126.6667,145.4545,212.7273,230.303,184.8485,637.5757,243.0303,398.7879,492.7273,433.3333,492.7273,430.9091,184.2424,135.7576
"17145","05000US17145","Perry County","Perry County, Illinois","il","050","00","ACSSF","0000085",,,,,"17","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15340,74,0,0,9,0,7,0,6,32,43,329,360,564,654,316,4407,1513,1404,2174,1652,1298,420,22,56,87.87878,21.81818,12.12121,12.12121,9.69697,12.12121,7.878788,12.12121,7.272727,19.39394,19.39394,64.24242,53.93939,61.21212,73.33334,63.0303,230.303,145.4545,133.9394,176.3636,144.8485,116.3636,64.84849,15.15152,21.81818
"17147","05000US17147","Piatt County","Piatt County, Illinois","il","050","00","ACSSF","0000086",,,,,"17","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11592,20,0,0,0,0,2,0,0,0,5,169,92,119,182,152,3466,483,641,1695,1328,2113,912,107,106,23.63636,13.33333,10.30303,10.30303,10.30303,10.30303,1.818182,10.30303,10.30303,10.30303,5.454545,46.66667,27.87879,28.48485,46.66667,44.84848,167.8788,70.90909,70.90909,144.2424,115.1515,150.303,120,41.21212,35.75758
"17149","05000US17149","Pike County","Pike County, Illinois","il","050","00","ACSSF","0000087",,,,,"17","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,127,0,8,0,0,11,2,31,32,20,129,145,313,280,147,3979,558,1186,1458,914,1186,368,82,30,33.33333,38.78788,10.30303,7.272727,10.30303,10.30303,15.15152,3.636364,18.78788,14.54545,11.51515,29.69697,32.72727,62.42424,52.72727,30.30303,126.6667,57.57576,96.9697,103.0303,87.87878,99.39394,54.54546,24.24242,16.36364
"17151","05000US17151","Pope County","Pope County, Illinois","il","050","00","ACSSF","0000088",,,,,"17","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,49,0,0,0,0,0,15,0,27,47,50,69,123,61,38,964,213,439,595,271,301,153,6,0,64.24242,30.30303,6.666667,6.666667,6.666667,6.666667,6.666667,19.39394,6.666667,14.54545,25.45455,25.45455,26.66667,49.09091,22.42424,13.93939,113.9394,37.57576,93.33334,94.54546,72.12122,56.9697,44.24242,4.848485,6.666667
"17153","05000US17153","Pulaski County","Pulaski County, Illinois","il","050","00","ACSSF","0000089",,,,,"17","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984,67,2,0,0,0,7,24,11,4,21,54,81,91,124,82,1219,145,443,729,390,287,115,73,15,19.39394,18.78788,2.424242,9.090909,9.090909,9.090909,6.666667,14.54545,6.666667,3.030303,9.090909,15.75758,22.42424,20.60606,36.9697,23.63636,86.66666,26.66667,51.51515,75.15151,49.09091,42.42424,22.42424,38.18182,12.72727
"17155","05000US17155","Putnam County","Putnam County, Illinois","il","050","00","ACSSF","0000090",,,,,"17","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226,8,0,0,0,0,0,0,0,0,12,31,25,93,87,68,1472,156,517,622,517,388,173,40,17,12.12121,7.878788,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,7.878788,10.90909,11.51515,29.09091,19.39394,18.18182,81.81818,26.66667,49.69697,53.93939,48.48485,49.69697,26.06061,12.12121,7.878788
"17157","05000US17157","Randolph County","Randolph County, Illinois","il","050","00","ACSSF","0000091",,,,,"17","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23723,107,7,22,44,0,0,33,6,136,11,477,695,779,1187,425,7480,1838,2241,3192,2008,1967,768,213,87,97.57576,40.60606,6.666667,14.54545,33.33333,13.93939,13.93939,21.21212,4.242424,31.51515,11.51515,66.66666,72.72727,97.57576,103.0303,66.66666,240.6061,132.1212,143.6364,159.3939,140,152.7273,93.93939,47.87879,30.90909
"17159","05000US17159","Richland County","Richland County, Illinois","il","050","00","ACSSF","0000092",,,,,"17","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100,46,2,7,32,14,20,41,33,6,38,198,170,388,255,103,2650,665,991,1466,1615,1635,575,103,47,24.24242,16.9697,1.818182,6.666667,24.84848,12.72727,18.18182,26.66667,30.30303,7.272727,23.63636,47.87879,45.45454,87.87878,49.69697,27.87879,147.8788,81.81818,109.0909,117.5758,112.7273,140,69.09091,31.51515,23.0303
"17161","05000US17161","Rock Island County","Rock Island County, Illinois","il","050","00","ACSSF","0000093",,,,,"17","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99943,1217,75,43,37,132,32,59,202,752,311,966,975,2117,2632,1563,24998,4910,8952,16667,10159,15032,6260,1144,708,44.24242,172.7273,37.57576,27.27273,24.84848,46.06061,26.06061,32.72727,64.24242,124.2424,76.9697,113.3333,127.8788,158.1818,220,172.1212,501.2121,241.2121,320,526.6667,413.3333,486.6667,283.0303,121.8182,89.69697
"17163","05000US17163","St. Clair County","St. Clair County, Illinois","il","050","00","ACSSF","0000094",,,,,"17","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178139,1611,37,0,41,70,85,126,102,425,352,1642,2422,2741,4377,2365,42569,8359,13994,28193,19965,28471,16667,2413,1112,64.24242,176.9697,21.21212,15.75758,21.81818,31.51515,29.09091,50.90909,32.72727,80,83.0303,170.303,190.303,278.7879,349.0909,180.6061,924.8485,396.3636,484.8485,792.1212,695.1515,638.1818,540.6061,181.2121,123.0303
"17165","05000US17165","Saline County","Saline County, Illinois","il","050","00","ACSSF","0000095",,,,,"17","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17116,176,0,0,9,0,0,11,4,19,52,470,373,487,511,208,3890,987,1610,3032,2238,1956,875,130,78,47.27273,41.81818,12.12121,12.12121,7.878788,12.12121,12.12121,12.12121,4.242424,11.51515,31.51515,76.36364,73.93939,73.33334,69.69697,41.81818,195.7576,96.36364,121.2121,170.303,170.9091,138.7879,97.57576,49.09091,29.09091
"17167","05000US17167","Sangamon County","Sangamon County, Illinois","il","050","00","ACSSF","0000096",,,,,"17","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136666,571,18,18,0,127,9,50,30,179,311,1125,1556,2010,2724,1693,32835,5228,11413,19126,10935,29457,12379,3510,1362,28.48485,87.87878,16.9697,13.33333,15.75758,71.51515,10.90909,29.09091,15.15152,51.51515,80,127.2727,184.2424,166.0606,196.3636,154.5455,656.3636,261.8182,365.4546,458.1818,360,610.303,512.7273,236.3636,121.8182
"17169","05000US17169","Schuyler County","Schuyler County, Illinois","il","050","00","ACSSF","0000097",,,,,"17","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,0,0,0,0,0,1,0,2,14,35,94,76,136,114,66,1578,408,411,776,585,644,214,34,62,0,9.090909,9.090909,9.090909,9.090909,9.090909,1.212121,9.090909,3.030303,18.18182,25.45455,36.9697,27.27273,44.24242,47.87879,35.75758,124.2424,71.51515,68.48485,99.39394,73.33334,67.27273,40.60606,16.9697,26.66667
"17171","05000US17171","Scott County","Scott County, Illinois","il","050","00","ACSSF","0000098",,,,,"17","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559,24,0,0,0,0,0,2,11,0,0,54,16,58,64,33,1590,142,284,437,310,371,120,29,14,15.75758,8.484848,9.090909,9.090909,9.090909,9.090909,9.090909,1.818182,7.878788,9.090909,9.090909,16.36364,7.878788,20,18.18182,11.51515,69.09091,22.42424,32.72727,50.30303,41.81818,40,24.24242,11.51515,7.272727
"17173","05000US17173","Shelby County","Shelby County, Illinois","il","050","00","ACSSF","0000099",,,,,"17","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15598,98,0,0,0,1,0,0,5,4,0,202,105,248,431,119,6230,771,974,2172,1605,1849,728,50,6,27.27273,24.84848,12.12121,12.12121,12.12121,1.818182,12.12121,12.12121,4.242424,3.636364,12.12121,46.06061,31.51515,45.45454,86.06061,33.33333,190.303,82.42424,103.6364,140,95.15151,117.5758,84.84849,21.81818,4.242424
"17175","05000US17175","Stark County","Stark County, Illinois","il","050","00","ACSSF","0000100",,,,,"17","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894,29,0,0,0,0,0,3,0,3,4,64,29,81,90,51,1350,195,338,497,480,440,219,13,8,14.54545,12.72727,9.090909,9.090909,9.090909,9.090909,9.090909,3.030303,9.090909,4.848485,4.848485,18.78788,13.33333,20,28.48485,12.72727,96.9697,29.09091,44.24242,43.0303,53.33333,47.27273,41.21212,7.878788,6.060606
"17177","05000US17177","Stephenson County","Stephenson County, Illinois","il","050","00","ACSSF","0000101",,,,,"17","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31980,234,0,2,9,0,46,0,39,66,32,270,204,520,486,361,9963,1545,3391,5285,3368,4169,1438,372,180,69.69697,53.33333,13.93939,1.818182,7.878788,13.93939,29.69697,13.93939,22.42424,23.0303,20,46.06061,38.78788,72.12122,83.63636,72.72727,299.394,146.0606,198.7879,296.3636,180,201.2121,135.1515,84.84849,43.63636
"17179","05000US17179","Tazewell County","Tazewell County, Illinois","il","050","00","ACSSF","0000102",,,,,"17","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93423,416,28,2,3,20,43,0,99,79,99,1177,794,1650,1153,1382,25171,4618,8166,13602,10265,17063,5864,1020,709,103.0303,72.12122,21.21212,2.424242,3.030303,14.54545,21.21212,15.75758,32.72727,30.30303,56.9697,130.9091,106.6667,164.8485,160,167.8788,629.697,303.6364,347.2727,412.7273,358.1818,587.2727,298.7879,107.2727,96.36364
"17181","05000US17181","Union County","Union County, Illinois","il","050","00","ACSSF","0000103",,,,,"17","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12368,150,0,0,2,12,40,19,27,97,23,326,116,283,229,194,3339,740,1205,1684,1066,1836,794,106,80,33.33333,51.51515,10.30303,10.30303,1.818182,11.51515,24.24242,10.30303,12.72727,30.90909,10.30303,80,30.30303,63.63636,51.51515,34.54546,173.9394,90.30303,121.8182,123.6364,93.93939,135.1515,101.8182,27.87879,38.78788
"17183","05000US17183","Vermilion County","Vermilion County, Illinois","il","050","00","ACSSF","0000104",,,,,"17","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53310,444,6,30,14,9,37,32,49,131,109,897,726,1760,1391,718,17329,4588,4610,6964,5434,5427,2171,322,112,52.72727,78.18182,5.454545,20,9.69697,5.454545,18.18182,23.0303,20.60606,33.93939,36.36364,117.5758,92.12122,144.8485,119.3939,73.93939,406.6667,250.303,204.8485,308.4849,216.9697,261.2121,157.5758,60.60606,32.72727
"17185","05000US17185","Wabash County","Wabash County, Illinois","il","050","00","ACSSF","0000105",,,,,"17","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8148,16,0,0,0,0,0,0,0,0,24,152,82,156,200,142,1971,535,893,1186,1393,953,379,51,15,90.90909,11.51515,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,21.81818,40.60606,29.09091,42.42424,44.24242,47.27273,155.7576,69.69697,85.45454,115.7576,109.697,84.84849,63.63636,22.42424,10.30303
"17187","05000US17187","Warren County","Warren County, Illinois","il","050","00","ACSSF","0000106",,,,,"17","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11307,147,0,2,0,3,0,102,41,25,11,175,81,290,377,134,3268,436,1251,1424,941,1820,545,140,94,89.69697,55.15152,10.30303,1.818182,10.30303,4.242424,10.30303,50.30303,36.36364,22.42424,10.90909,46.06061,27.27273,58.18182,84.24242,36.36364,162.4242,68.48485,120,110.303,78.78788,145.4545,86.66666,34.54546,41.81818
"17189","05000US17189","Washington County","Washington County, Illinois","il","050","00","ACSSF","0000107",,,,,"17","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10143,102,0,0,0,0,3,6,0,3,17,187,69,141,176,96,2856,555,814,1682,1345,1385,554,85,67,29.09091,26.06061,10.30303,10.30303,10.30303,10.30303,2.424242,6.060606,10.30303,2.424242,16.36364,38.78788,18.18182,25.45455,35.75758,18.78788,123.6364,50.90909,70.90909,121.8182,100.6061,104.2424,60.60606,21.81818,33.93939
"17191","05000US17191","Wayne County","Wayne County, Illinois","il","050","00","ACSSF","0000108",,,,,"17","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11559,84,0,0,0,9,12,6,0,68,6,412,227,163,179,179,3485,713,1009,1585,1738,1266,339,59,20,27.27273,24.24242,10.30303,10.30303,10.30303,8.484848,10.90909,6.060606,10.30303,27.87879,4.848485,80.60606,47.27273,30.30303,32.12121,33.93939,141.2121,79.39394,66.66666,117.5758,120.6061,98.78788,40,17.57576,9.69697
"17193","05000US17193","White County","White County, Illinois","il","050","00","ACSSF","0000109",,,,,"17","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994,67,0,0,0,3,0,11,0,24,13,151,74,206,196,120,3247,588,1109,1432,1233,992,411,49,68,19.39394,23.63636,10.30303,10.30303,10.30303,2.424242,10.30303,13.93939,10.30303,15.15152,10.30303,27.87879,18.18182,41.81818,46.06061,29.09091,161.8182,63.63636,108.4848,118.1818,96.36364,95.15151,67.27273,25.45455,23.0303
"17195","05000US17195","Whiteside County","Whiteside County, Illinois","il","050","00","ACSSF","0000110",,,,,"17","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39295,504,0,0,0,25,2,73,99,92,52,674,315,673,629,671,12218,2349,4032,5815,3813,4655,2012,432,160,84.24242,83.63636,15.75758,15.75758,15.75758,18.78788,3.030303,38.78788,45.45454,32.72727,18.78788,90.90909,54.54546,92.72727,83.63636,93.93939,329.0909,176.3636,196.9697,270.303,212.1212,230.303,152.7273,66.06061,49.09091
"17197","05000US17197","Will County","Will County, Illinois","il","050","00","ACSSF","0000111",,,,,"17","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448262,4439,88,107,131,550,1194,447,880,5069,1120,4626,3638,4584,5647,8232,104553,15216,32714,65447,37351,97646,43460,6333,4790,41.81818,241.2121,40,41.21212,44.24242,127.8788,196.9697,86.66666,135.7576,402.4243,167.8788,367.2727,308.4849,282.4243,261.2121,357.5757,1207.879,456.9697,669.697,1083.636,767.8788,1235.758,842.4243,315.7576,274.5454
